Time,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,kraken
2024-07-01 05:46:00 UTC,63489.0,63362.0,,63360.9317241379,65258.4775,,63349.8166666667
2024-07-01 05:47:00 UTC,63488.6,63357.5,,63347.9762105263,65118.5533333333,63357.24,63349.98
2024-07-01 05:48:00 UTC,63488.0,63347.75,,63346.4119148936,65110.9571428571,63344.04,63349.95
2024-07-01 05:49:00 UTC,,,,63353.568,65221.97,63346.08,63349.9666666667
2024-07-01 05:50:00 UTC,63488.0,63344.3333333333,,63348.535050505,65099.55,,63349.9666666667
2024-07-01 05:51:00 UTC,63488.0,63333.0,,63336.7244303797,65012.348,,63349.925
2024-07-01 05:52:00 UTC,63489.0,63358.6666666667,,63356.3989285714,65278.685,63341.7825,63349.9333333333
2024-07-01 05:53:00 UTC,,63377.0,,63371.5295918367,65099.6166666667,63386.12,63349.94
2024-07-01 05:54:00 UTC,63493.0,63364.0,,63375.9651578948,64905.0666666667,63372.63,63349.95
2024-07-01 05:55:00 UTC,63496.5,63346.0,,63351.6577272727,65195.775,63347.2766666667,63349.9
2024-07-01 05:56:00 UTC,63492.5263157895,63354.0,,63347.0313432836,65214.275,63346.8856,63349.825
2024-07-01 05:57:00 UTC,63480.0,63328.7,,63328.0841284404,65577.1975,,63349.8333333333
2024-07-01 05:58:00 UTC,63483.0,63374.0,,63356.7534426229,65671.3266666667,63348.7425,63349.8666666667
2024-07-01 05:59:00 UTC,,63373.5714285714,,63367.1144444445,65475.7,,63349.875
2024-07-01 06:00:00 UTC,,63367.1818181818,,63364.8869060774,65810.034,63372.28,63349.9916666667
2024-07-01 06:01:00 UTC,63496.0,63361.0,,63364.8701960784,65768.98,63369.47,63350.0
2024-07-01 06:02:00 UTC,63495.0,63345.6153846154,,63341.422278481,65471.8,63344.3725,63350.0
2024-07-01 06:03:00 UTC,63489.0,63369.6363636364,,63366.07609375,65987.62,63371.965,63349.9
2024-07-01 06:04:00 UTC,63508.4285714286,63366.0,,63366.4370046083,66027.3783333333,63376.5366666667,63348.3166666667
2024-07-01 06:05:00 UTC,,63363.3333333333,,63360.1222413793,65465.64,63365.058,63341.4875
2024-07-01 06:06:00 UTC,63503.5,63379.5833333333,,63379.9887564767,65947.064,63383.512,63359.8666666667
2024-07-01 06:07:00 UTC,63514.0,63384.5714285714,,63384.3291954023,65873.4733333333,,
2024-07-01 06:08:00 UTC,63513.75,63371.4,,63372.0053529412,65493.1,63370.572,63363.8375
2024-07-01 06:09:00 UTC,63497.2857142857,63361.4285714286,,63364.2544554456,65697.3766666667,63361.15,63360.16
2024-07-01 06:10:00 UTC,63500.0,63373.9230769231,,63370.6389115646,65929.79,63374.605,63360.3666666667
2024-07-01 06:11:00 UTC,63499.6666666667,63356.4444444444,,63357.2206936416,65767.455,63372.3214285714,63354.8666666667
2024-07-01 06:12:00 UTC,63478.4,63331.4444444444,,63334.7124264706,65501.81,63344.045,63350.1
2024-07-01 06:13:00 UTC,,63332.0,,63329.7686904762,65952.4557142857,63330.16,63350.1
2024-07-01 06:14:00 UTC,63465.8,63328.0,,63324.1068817204,65828.164,63326.695,63350.1
2024-07-01 06:15:00 UTC,63418.4666666667,63282.4,,63269.8081071429,65520.05,63274.8753846154,63332.22
2024-07-01 06:16:00 UTC,63389.3333333333,63238.9285714286,,63238.2685380117,65510.75,63243.85,63253.1
2024-07-01 06:17:00 UTC,63377.0,63271.5,,63266.995944056,65512.66,,63248.8333333333
2024-07-01 06:18:00 UTC,,63268.0,,63275.2307462686,65524.185,63280.8666666667,63248.9
2024-07-01 06:19:00 UTC,63408.0,63294.0,,63302.1369421488,65482.95,63289.5157142857,63252.6666666667
2024-07-01 06:20:00 UTC,63418.0,63290.0,,63288.3103007519,65496.02,63308.2,63256.0666666667
2024-07-01 06:21:00 UTC,63417.0,63276.0,,63276.6659770115,65526.27,63278.8,63277.1
2024-07-01 06:22:00 UTC,63417.0,63271.6,,63272.8393902439,65506.48,63278.3916666667,63273.3
2024-07-01 06:23:00 UTC,63397.0,63252.4444444444,,63257.8710810811,65529.205,,63256.8
2024-07-01 06:24:00 UTC,63378.0,63241.1666666667,,63241.1240740741,65697.5325,63244.0533333333,63245.3
2024-07-01 06:25:00 UTC,63373.0,63262.3846153846,,63259.5851351352,65841.7366666667,63249.67,63231.0
2024-07-01 06:26:00 UTC,63381.0,63285.3846153846,,63282.7626035503,65815.2671428571,,63262.5714285714
2024-07-01 06:27:00 UTC,63413.2,63308.3529411765,,63308.1637254902,65894.4716666667,,63266.66
2024-07-01 06:28:00 UTC,63436.0,63301.75,,63303.9785833333,65570.6,63314.625,63278.83
2024-07-01 06:29:00 UTC,,63300.3333333333,,63308.4555813953,65876.485,,63284.2333333333
2024-07-01 06:30:00 UTC,63436.0,63301.6,,63305.3885340314,65575.395,63319.7233333333,63284.2571428571
2024-07-01 06:31:00 UTC,,63297.75,,63292.6585635359,65565.09,,63284.2166666667
2024-07-01 06:32:00 UTC,63437.6666666667,63297.6666666667,,63321.4343307087,65976.83,,63284.3125
2024-07-01 06:33:00 UTC,,63335.0,,63332.5633962264,65607.825,63327.74,63285.66
2024-07-01 06:34:00 UTC,63457.1428571429,63338.0,,63346.4933757962,65935.2166666667,,63289.2545454545
2024-07-01 06:35:00 UTC,,63354.25,,63346.4295783133,65601.755,,63302.125
2024-07-01 06:36:00 UTC,,63332.0,,63330.084,65776.73,,63304.9
2024-07-01 06:37:00 UTC,63458.3333333333,63304.875,,63302.8846846847,65595.635,63309.425,63305.0
2024-07-01 06:38:00 UTC,,63297.0,,63294.5786,65609.83,,63304.95
2024-07-01 06:39:00 UTC,63428.0,63303.5,,63306.4632330827,65828.6133333333,63296.8575,63304.975
2024-07-01 06:40:00 UTC,,63301.4,,63295.0060240964,65753.385,63294.155,63304.9666666667
2024-07-01 06:41:00 UTC,,63298.0,,63301.0066666667,65942.76,63304.8366666667,63305.0
2024-07-01 06:42:00 UTC,,63306.0,,63318.5716831683,65837.08,,63304.9571428571
2024-07-01 06:43:00 UTC,63428.0,63301.25,,63302.0576576576,65571.97,63306.295,63304.9857142857
2024-07-01 06:44:00 UTC,,,,63300.7038333333,65762.535,,63304.975
2024-07-01 06:45:00 UTC,63426.25,63297.0909090909,,63283.2202631579,65571.92,63300.0,63304.94
2024-07-01 06:46:00 UTC,63418.0,63298.0,,63291.6143820225,65927.455,,63304.95
2024-07-01 06:47:00 UTC,63418.0,63298.0,,63294.4372727273,65811.4533333333,63296.35,
2024-07-01 06:48:00 UTC,63419.0,63302.7142857143,,63297.6416923077,65825.92,63310.08,63304.9
2024-07-01 06:49:00 UTC,63418.0,63297.6666666667,,63288.812992126,65747.71,,63294.4333333333
2024-07-01 06:50:00 UTC,63418.0,63292.9285714286,,63281.9314832536,65739.9725,63280.778,63285.8333333333
2024-07-01 06:51:00 UTC,63422.0,63315.0,,63313.8702083333,65936.0375,63312.355,63286.58
2024-07-01 06:52:00 UTC,63437.25,63331.9230769231,,63331.1,65917.062,63331.1633333333,63288.1
2024-07-01 06:53:00 UTC,63454.0,63332.7307692308,,63336.1537634409,65852.825,63338.43,63288.1
2024-07-01 06:54:00 UTC,,63326.2857142857,,63328.9542372881,65938.09,,63288.05
2024-07-01 06:55:00 UTC,,63311.125,,63315.1104705882,65699.38,63327.26,63288.1
2024-07-01 06:56:00 UTC,63455.0,63336.25,,63333.3722137404,65941.0166666667,,63288.06
2024-07-01 06:57:00 UTC,63501.0,63368.5789473684,,63373.1594857143,66049.52125,63363.788,63298.2
2024-07-01 06:58:00 UTC,,63324.5,,63333.1276363636,65745.92,63335.4275,63336.55
2024-07-01 06:59:00 UTC,,63343.8461538462,,63343.8278571428,65872.75,,63336.56
2024-07-01 07:00:00 UTC,63458.4545454545,63329.1666666667,,63335.4647872341,65932.58,63348.8314285714,63326.6894736842
2024-07-01 07:01:00 UTC,63455.875,63351.0,,63356.0831515151,65922.2633333333,63358.3433333333,63340.48
2024-07-01 07:02:00 UTC,63458.4166666667,63339.0,,63325.6859259259,65872.675,63331.734,63313.6
2024-07-01 07:03:00 UTC,,63342.6923076923,,63333.9756557377,66025.26,63330.78,63320.5666666667
2024-07-01 07:04:00 UTC,63458.2,63318.4,,63322.5597580645,65963.262,63327.3866666667,63323.1
2024-07-01 07:05:00 UTC,63440.75,63315.0,,63306.5686153846,65703.27,63318.706,63301.325
2024-07-01 07:06:00 UTC,63434.3333333333,63307.3333333333,,63308.9852212389,65779.125,63311.02,63302.2230769231
2024-07-01 07:07:00 UTC,63436.0,63293.4,,63294.9085826772,65893.25,63300.785,63304.3857142857
2024-07-01 07:08:00 UTC,,63301.6666666667,,63302.9798333333,65902.83,63308.735,63300.0333333333
2024-07-01 07:09:00 UTC,63433.0,63297.2857142857,,63299.7117687075,65917.09,63308.4116666667,63291.1
2024-07-01 07:10:00 UTC,,63296.5,,63296.6825362319,65823.99,63299.33,63290.0
2024-07-01 07:11:00 UTC,63435.1818181818,63324.1428571429,,63336.4908583691,65993.068,63343.19,63310.0714285714
2024-07-01 07:12:00 UTC,63478.2,63345.0,,63351.5085611511,65953.6433333333,63364.1433333333,63325.7333333333
2024-07-01 07:13:00 UTC,63478.0,63356.0,,63352.0492424242,65935.294,63360.28,63329.375
2024-07-01 07:14:00 UTC,63478.3333333333,63369.0,,63361.8103191489,65970.775,63366.1385714286,63329.3333333333
2024-07-01 07:15:00 UTC,63478.0,63351.6,,63354.11,65778.76,63352.546,63329.35
2024-07-01 07:16:00 UTC,63476.2857142857,63330.5,,63344.2704761905,65774.23,63344.04,63329.4
2024-07-01 07:17:00 UTC,63462.0,63314.0,,63332.7854867257,,63329.4,63329.3888888889
2024-07-01 07:18:00 UTC,63442.0,63298.8,,63304.1484615385,65768.795,63319.49,63308.025
2024-07-01 07:19:00 UTC,,63291.3333333333,,63297.180338983,65770.455,63297.268,63291.5333333333
2024-07-01 07:20:00 UTC,63429.3333333333,63301.4,,63292.3623448276,65914.9866666667,63308.3443333333,63290.0
2024-07-01 07:21:00 UTC,63437.6153846154,63318.0,,63320.2720491803,65940.445,63330.2578787879,63291.8
2024-07-01 07:22:00 UTC,63426.3636363636,63297.6666666667,,63293.5449112426,65753.37,63294.8866666667,63291.9
2024-07-01 07:23:00 UTC,63422.0,63291.2,,63291.7788235294,65902.1733333333,63299.19,63291.86
2024-07-01 07:24:00 UTC,63416.125,63262.5,,63265.6031176471,65754.31,63267.0552542373,63291.8086956522
2024-07-01 07:25:00 UTC,63398.7894736842,63275.5,,63282.5188947368,65923.585,63290.28,63291.8
2024-07-01 07:26:00 UTC,63413.0,63279.2666666667,,63263.5171022727,65916.3266666667,63259.5164814815,63291.8428571429
2024-07-01 07:27:00 UTC,63391.75,63244.5454545455,,63246.2922580645,,63251.27,63291.825
2024-07-01 07:28:00 UTC,63382.0,63252.5,,63246.2557971015,65804.91,63251.25,63291.85
2024-07-01 07:29:00 UTC,63382.0,63251.1818181818,,63237.0537190083,65830.64,63251.28,63284.2625
2024-07-01 07:30:00 UTC,63370.5384615385,63258.625,,63250.3734061135,65871.93,,63272.7
2024-07-01 07:31:00 UTC,63389.1666666667,63280.5483870968,,63269.9864893617,65932.2414285714,63264.7966666667,63273.7
2024-07-01 07:32:00 UTC,63413.0,63293.8333333333,,63276.1520238095,65927.97,63277.05,63274.88
2024-07-01 07:33:00 UTC,63413.3333333333,63272.75,,63271.2961344538,65935.35,63277.7,63272.1
2024-07-01 07:34:00 UTC,,63262.0,,63260.0382568807,65922.63,,63272.12
2024-07-01 07:35:00 UTC,63396.0,63264.0,,63264.696122449,65922.72,63272.1,63272.1705882353
2024-07-01 07:36:00 UTC,63397.0,63252.0,,63251.5202,65910.77,63272.1,63272.1222222222
2024-07-01 07:37:00 UTC,63397.0,63251.0,,63253.8113636364,65910.27,63251.8333333333,63255.8066666667
2024-07-01 07:38:00 UTC,,63262.3846153846,,63255.029787234,65909.51,63263.91,63256.3888888889
2024-07-01 07:39:00 UTC,63387.6666666667,63249.25,,63240.1133552632,65902.638,63240.39,63251.4666666667
2024-07-01 07:40:00 UTC,,63244.0,,63250.6442857143,65908.7066666667,63241.53,63238.5
2024-07-01 07:41:00 UTC,,63242.0,,63249.9361818182,65914.67,63261.76,63236.9666666667
2024-07-01 07:42:00 UTC,,63244.6666666667,,63247.168974359,65902.86,63251.45,63236.975
2024-07-01 07:43:00 UTC,,63243.0,,63243.2746666667,65901.806,63250.94,63236.95
2024-07-01 07:44:00 UTC,63383.0,63258.1666666667,,63265.5197457627,65890.1033333333,63285.44,63248.8636363636
2024-07-01 07:45:00 UTC,63386.0,63280.3076923077,,63276.3979047619,65898.985,63284.9766666667,63257.7285714286
2024-07-01 07:46:00 UTC,63400.2,63275.5454545455,,63288.4164084507,65915.604,,63268.775
2024-07-01 07:47:00 UTC,63412.0,63278.0,,63283.2689130435,65860.78,63281.64,63275.175
2024-07-01 07:48:00 UTC,63412.75,63269.5,,63270.6730392157,65902.47,63282.6875,63278.1727272727
2024-07-01 07:49:00 UTC,63410.3333333333,63266.6,,63258.8108510638,65856.305,,63278.16
2024-07-01 07:50:00 UTC,63374.875,63231.0,,63224.9624137931,65848.71,,63276.5631578947
2024-07-01 07:51:00 UTC,63362.0,63227.25,,63209.4608333333,65847.605,63221.952,63248.7666666667
2024-07-01 07:52:00 UTC,,63216.7142857143,,63217.5087857143,65839.14,63212.7416666667,63236.0
2024-07-01 07:53:00 UTC,63358.2413793103,63206.4285714286,,63200.4120909091,65836.53,63211.912,63236.0
2024-07-01 07:54:00 UTC,,63205.25,,63197.7828571428,65830.055,,63236.0142857143
2024-07-01 07:55:00 UTC,,63210.8461538462,,63217.2030526316,65846.695,63218.2,
2024-07-01 07:56:00 UTC,63348.0,63205.5833333333,,63207.0986821705,65841.865,63218.61,63236.0454545455
2024-07-01 07:57:00 UTC,,63211.0,,63217.0305555556,65861.1233333333,,63236.05
2024-07-01 07:58:00 UTC,,63217.0,,63219.4768181818,65842.9666666667,63224.8016666667,63236.0
2024-07-01 07:59:00 UTC,63348.0,63213.0,,63210.1683495146,65841.4425,63219.295,63231.04
2024-07-01 08:00:00 UTC,63348.0,63212.2222222222,,63210.651,65849.11,63214.3735,63231.1
2024-07-01 08:01:00 UTC,63348.0,63195.4,,63199.6084337349,65839.31,63195.0544444444,63204.3
2024-07-01 08:02:00 UTC,63348.0,63199.0,,63192.1228346457,65827.792,63194.4854545455,63188.4
2024-07-01 08:03:00 UTC,63353.2857142857,63223.3333333333,,63225.45,65856.57,63225.5533333333,63188.4571428571
2024-07-01 08:04:00 UTC,63351.9375,63200.0,,63196.62,65835.33,63202.415,63188.4625
2024-07-01 08:05:00 UTC,63344.5,63191.0,,63194.60496,65833.55,63209.8472727273,63187.45
2024-07-01 08:06:00 UTC,63354.9333333333,63232.6,,63229.2658389262,65865.7066666667,63239.29625,63183.4
2024-07-01 08:07:00 UTC,63376.0,63244.1666666667,,63241.638502994,65881.2625,63244.4009090909,63188.4
2024-07-01 08:08:00 UTC,63377.0,63228.0,,63224.7312765957,65854.955,63228.675,63188.4833333333
2024-07-01 08:09:00 UTC,63377.0,63237.5,,63232.5933333333,65883.0383333333,63240.52,63188.45
2024-07-01 08:10:00 UTC,63376.1,63242.0,,63230.9474860335,65853.745,63240.0842857143,63189.0888888889
2024-07-01 08:11:00 UTC,63362.0,63212.875,,63209.6785714286,,63207.174,63189.16
2024-07-01 08:12:00 UTC,,63221.6842105263,,63215.1341333333,65863.906,,63189.1666666667
2024-07-01 08:13:00 UTC,,63229.0,,63212.6427083333,65857.225,63219.805,63193.2
2024-07-01 08:14:00 UTC,63343.4,63190.0,,63192.9141791045,,,63188.5
2024-07-01 08:15:00 UTC,,63191.5,,63189.3101470588,65852.6833333333,63204.01,63188.4
2024-07-01 08:16:00 UTC,,63201.6,,63196.2164,65865.5,63220.31,63187.48
2024-07-01 08:17:00 UTC,63343.3333333333,63198.8571428571,,63198.4565909091,65859.415,63195.32,63188.75
2024-07-01 08:18:00 UTC,63343.6666666667,63205.0,,63211.1527067669,65865.9233333333,63217.41,63189.075
2024-07-01 08:19:00 UTC,,63224.0,,63222.1221052632,65880.578,63234.0,63189.0666666667
2024-07-01 08:20:00 UTC,63338.7333333333,63209.0,,63213.527745098,65845.975,,63185.1
2024-07-01 08:21:00 UTC,63300.2833333333,63147.7916666667,,63122.7495757576,65841.65,63137.634375,63166.0583333333
2024-07-01 08:22:00 UTC,63235.9736842105,63090.5714285714,,63085.1184848485,65836.08,63104.87875,63136.3545454545
2024-07-01 08:23:00 UTC,63215.3333333333,63060.6428571429,,63052.8144345238,65829.03,63059.3466666667,63080.6066666667
2024-07-01 08:24:00 UTC,63195.8,63049.0,,63050.9394339623,65823.56,63045.8814285714,63045.6285714286
2024-07-01 08:25:00 UTC,63189.8181818182,63051.3333333333,,63050.9908391608,65864.9790909091,63047.61,63053.325
2024-07-01 08:26:00 UTC,63191.0,63031.0,,63047.7626428572,65837.25,63045.16,63042.9142857143
2024-07-01 08:27:00 UTC,63191.0,63051.0,,63049.1009433962,65848.06,63049.78,63033.3590909091
2024-07-01 08:28:00 UTC,63197.7619047619,63081.6666666667,,63074.0433333333,65869.03,63094.8766666667,63035.0666666667
2024-07-01 08:29:00 UTC,,63068.2857142857,,63059.9231034483,65861.51,63062.998,63035.1
2024-07-01 08:30:00 UTC,63186.55,63047.0769230769,,63039.6438871474,65862.475,63047.5206666667,63035.05
2024-07-01 08:31:00 UTC,63185.6666666667,63037.7272727273,,63039.4023931624,65861.505,63037.1928571429,63023.0
2024-07-01 08:32:00 UTC,63171.8,63020.6,,63016.3999270073,65861.5,63020.0625,63012.0714285714
2024-07-01 08:33:00 UTC,63152.0,63007.4615384615,,62996.7235752688,65861.505,63003.962,62995.65
2024-07-01 08:34:00 UTC,,63021.5,,63017.8778409091,65863.45,63028.7166666667,63012.2
2024-07-01 08:35:00 UTC,,63015.75,,63015.9918181818,65861.995,,63012.1
2024-07-01 08:36:00 UTC,63080.55,62950.2790697674,,62932.9448959609,65861.5033333333,62930.2422222222,62959.1852941176
2024-07-01 08:37:00 UTC,63047.2222222222,62889.2,,62893.1908502024,65861.5033333333,62892.11,62935.2285714286
2024-07-01 08:38:00 UTC,63029.2711864407,62866.3333333333,,62870.2569961977,65831.355,62893.1,62903.1090909091
2024-07-01 08:39:00 UTC,63012.0,62883.5,,62868.785786802,65821.53,,62900.0333333333
2024-07-01 08:40:00 UTC,62988.0138888889,62835.0454545455,,62832.2670682731,,62843.565,62862.0714285714
2024-07-01 08:41:00 UTC,62959.85,62803.3,,62794.4081707317,65800.0,62804.36875,62810.65
2024-07-01 08:42:00 UTC,62945.1481481481,62786.8181818182,,62783.6638693467,65800.0,,62799.3166666667
2024-07-01 08:43:00 UTC,62940.0588235294,62789.375,,62787.6116,65744.34,62805.53,62789.6666666667
2024-07-01 08:44:00 UTC,,62811.6923076923,,62807.0704310345,65735.98,62808.69,62797.5375
2024-07-01 08:45:00 UTC,62980.3333333333,62839.4,,62850.1586597938,65727.75,62851.21,62803.8857142857
2024-07-01 08:46:00 UTC,62998.75,62873.0,,62876.3229166667,65722.44,62884.4985714286,62840.2777777778
2024-07-01 08:47:00 UTC,63012.0,62874.0,,62882.6094117647,,62892.2911111111,62858.23
2024-07-01 08:48:00 UTC,63005.75,62866.2,,62863.8793117409,65712.66,62881.29,62873.22
2024-07-01 08:49:00 UTC,62960.25,62811.0,,62815.4673786408,65700.005,62797.19,62823.7
2024-07-01 08:50:00 UTC,62981.0,62839.2,,62837.8646511628,65700.875,,62834.65
2024-07-01 08:51:00 UTC,63019.5,62890.0,,62893.6218243243,65700.5766666667,,62864.125
2024-07-01 08:52:00 UTC,,62892.75,,62891.9417164179,,,62890.475
2024-07-01 08:53:00 UTC,63000.6666666667,62860.6111111111,,62847.0177366255,65600.02,62868.1385714286,62862.825
2024-07-01 08:54:00 UTC,62993.8275862069,62848.0,,62853.8603649635,65631.03,62860.9,62835.05
2024-07-01 08:55:00 UTC,62979.35,62815.3333333333,,62812.6597484277,,62809.34,62813.3
2024-07-01 08:56:00 UTC,62987.7222222222,62846.4,,62855.9583146067,65633.0225,,62848.15
2024-07-01 08:57:00 UTC,,62872.0,,62867.5455844156,65624.69,,62859.65
2024-07-01 08:58:00 UTC,63025.4615384615,62884.5,,62883.2222857143,65605.3,62892.72,62861.75
2024-07-01 08:59:00 UTC,63019.6842105263,62848.4285714286,,62853.1721666667,65600.005,62862.61,
2024-07-01 09:00:00 UTC,63013.3,62842.0,,62866.2696402878,65575.17,62855.45,62859.5666666667
2024-07-01 09:01:00 UTC,,62907.0,,62899.7883486239,65548.41,,62889.25
2024-07-01 09:02:00 UTC,,62891.25,,62889.5712745098,65540.865,,62890.5
2024-07-01 09:03:00 UTC,63029.0,62886.3333333333,,62880.8382539683,65530.115,,62888.7666666667
2024-07-01 09:04:00 UTC,63035.0666666667,62907.5,,62909.6677192982,65560.1622222222,62912.2475,62893.0
2024-07-01 09:05:00 UTC,63046.9,62919.0,,62917.8697169811,65583.33,,62902.0
2024-07-01 09:06:00 UTC,63048.5,62908.0,,62911.7901515152,65554.0033333333,62903.5766666667,62910.0
2024-07-01 09:07:00 UTC,63016.9047619048,62850.3333333333,,62853.9889655173,65536.53,62866.05,62910.04
2024-07-01 09:08:00 UTC,62980.0454545455,,,62808.0754285714,,62832.21,62869.15
2024-07-01 09:09:00 UTC,62973.6481481481,62823.3,,62827.3066428571,65516.89,62828.92,62829.9333333333
2024-07-01 09:10:00 UTC,62969.0,62815.2222222222,,62817.6362043796,65509.38,62824.6363636364,62829.1
2024-07-01 09:11:00 UTC,,62830.75,,62824.88968,65517.95,62838.92,62829.15
2024-07-01 09:12:00 UTC,62955.2619047619,62800.8,,62809.4577205882,65503.86,62821.91,62829.1
2024-07-01 09:13:00 UTC,,62817.3125,,62822.428974359,65503.86,62823.27,62829.1
2024-07-01 09:14:00 UTC,,62828.3333333333,,62824.797218543,65501.9033333333,62836.9366666667,62824.68
2024-07-01 09:15:00 UTC,62955.375,62800.0,,62806.1867669173,65501.5725,62819.37,62814.9666666667
2024-07-01 09:16:00 UTC,,62781.8076923077,,62787.0046078431,65501.15,62793.0533333333,62814.9666666667
2024-07-01 09:17:00 UTC,62939.6,62785.6923076923,,62782.7507537689,65500.7666666667,62791.5,62815.0
2024-07-01 09:18:00 UTC,62945.0,62808.0769230769,,62805.3303797468,65504.58,62804.4847058824,62814.925
2024-07-01 09:19:00 UTC,,62790.0952380952,,62793.8198165137,65501.5333333333,62782.815,62814.82
2024-07-01 09:20:00 UTC,62932.5555555556,62769.6315789474,,62768.2554216868,65500.005,,62814.8333333333
2024-07-01 09:21:00 UTC,62922.6923076923,62769.4761904762,,62772.9442436975,65476.17,62773.18,62814.8153846154
2024-07-01 09:22:00 UTC,62897.5961538462,62735.3939393939,,62734.1427619048,65433.61,62745.6,62800.0
2024-07-01 09:23:00 UTC,62893.0,62734.0,,62745.0313740458,65426.285,62748.6525,62739.22
2024-07-01 09:24:00 UTC,62904.3333333333,62774.0,,62779.9146929825,65438.046,,62736.5
2024-07-01 09:25:00 UTC,62929.0,62799.8,,62798.25832,65453.8625,,62755.44
2024-07-01 09:26:00 UTC,62949.2727272727,62832.5714285714,,62826.8668786127,65459.8644444445,62799.79,62759.625
2024-07-01 09:27:00 UTC,62960.5,62806.9230769231,,62797.017890625,65444.44,,62799.98
2024-07-01 09:28:00 UTC,62949.0,62806.375,,62805.7419480519,65437.405,62807.355,62802.25
2024-07-01 09:29:00 UTC,62942.25,62786.5882352941,,62776.3164705882,,62790.825,62802.6
2024-07-01 09:30:00 UTC,62930.2,62786.5,,62789.7436697248,65424.0,62776.08,62802.52
2024-07-01 09:31:00 UTC,62967.3548387097,62819.8181818182,,62821.824516129,65458.5157142857,,62802.6
2024-07-01 09:32:00 UTC,62972.0,62817.6666666667,,62820.00096,65464.226,,62802.6
2024-07-01 09:33:00 UTC,,62843.6666666667,,62842.7429661017,65466.4714285714,,62802.575
2024-07-01 09:34:00 UTC,62979.4545454545,62850.0,,62845.2899166667,65479.065,62848.87,62802.525
2024-07-01 09:35:00 UTC,62982.68,62848.0,,62848.0765882353,65496.082,,62802.6
2024-07-01 09:36:00 UTC,,62851.8333333333,,62853.9666956522,65459.5,,62802.55
2024-07-01 09:37:00 UTC,62989.0,62866.6,,62864.9967924528,65484.275,,62809.1666666667
2024-07-01 09:38:00 UTC,62998.375,,,62871.2329824561,65497.77,,62813.075
2024-07-01 09:39:00 UTC,62997.8,62835.4285714286,,62843.9820121951,65450.595,62849.0,62813.0666666667
2024-07-01 09:40:00 UTC,62976.3555555556,62816.3333333333,,62809.8486466165,65443.07,62817.62,62813.1
2024-07-01 09:41:00 UTC,62970.2857142857,62833.0,,62818.9015662651,65450.0,,62813.0
2024-07-01 09:42:00 UTC,62973.0,62817.5,,62809.105,65425.51,62818.58,62813.0285714286
2024-07-01 09:43:00 UTC,62974.0,62825.0,,62819.638907563,65430.245,,62813.0714285714
2024-07-01 09:44:00 UTC,62969.25,62800.2,,62802.4396153846,65418.93,62794.1009090909,62813.0
2024-07-01 09:45:00 UTC,62968.4,62820.0,,62815.5037209302,65433.7016666667,62796.64,62804.18
2024-07-01 09:46:00 UTC,62977.0909090909,62840.2222222222,,62841.9429310345,65454.675,,62800.0
2024-07-01 09:47:00 UTC,62996.0,62853.75,,62855.093,65443.2466666667,,62800.0
2024-07-01 09:48:00 UTC,63003.0833333333,62857.0,,62864.5367307692,65463.29,,62802.05
2024-07-01 09:49:00 UTC,63011.8,62869.1111111111,,62873.4246428571,65482.824,,62817.175
2024-07-01 09:50:00 UTC,63023.0,62878.6666666667,,62891.7280172414,65496.294,62888.23,62836.1857142857
2024-07-01 09:51:00 UTC,,62872.625,,62866.8945695364,65541.1516666667,,62853.5
2024-07-01 09:52:00 UTC,63018.1666666667,62851.0,,62848.3044927536,65562.7157142857,,62853.44
2024-07-01 09:53:00 UTC,62987.6785714286,62828.5,,62829.6741632653,65576.086,62831.77,62851.075
2024-07-01 09:54:00 UTC,62953.3,62814.0,,62807.4462416107,65580.4175,,62806.24
2024-07-01 09:55:00 UTC,62968.75,62837.2,,62836.7308900524,65493.82,62831.77,62829.28
2024-07-01 09:56:00 UTC,,62832.75,,62830.6489430895,65495.575,,62821.75
2024-07-01 09:57:00 UTC,,62840.1428571429,,62840.2954807692,65481.335,,62830.6666666667
2024-07-01 09:58:00 UTC,62973.5,62847.3333333333,,62851.6062650602,65459.96,,62836.1666666667
2024-07-01 09:59:00 UTC,62982.0,62862.0,,62863.2134482759,,,62844.8714285714
2024-07-01 10:00:00 UTC,,62852.6,,62841.7782876712,,62847.96,62853.4833333333
2024-07-01 10:01:00 UTC,62988.0,,,62819.1766,65450.525,,62840.92
2024-07-01 10:02:00 UTC,62974.5454545455,62820.6111111111,,62823.506,65448.85,62831.77,62839.9
2024-07-01 10:03:00 UTC,62994.75,62855.2222222222,,62853.6397572815,65451.64,62883.5275,62839.8
2024-07-01 10:04:00 UTC,63013.4444444444,62875.6666666667,,62883.5987591241,65475.85,62881.31,62846.65
2024-07-01 10:05:00 UTC,63020.2222222222,62879.3125,,62884.7540116279,65491.76125,62892.5025,62853.5333333333
2024-07-01 10:06:00 UTC,,62879.5,,62883.2611023622,65480.55,62889.39,62864.0
2024-07-01 10:07:00 UTC,63018.0,62866.0,,62865.5959259259,65444.85,62838.465,62877.8
2024-07-01 10:08:00 UTC,63011.0,62873.0,,62867.2795238095,65478.24,62883.59,62877.85
2024-07-01 10:09:00 UTC,,62883.0,,62884.3758035714,65495.3675,62884.76,62882.0
2024-07-01 10:10:00 UTC,63012.0,62853.6666666667,,62858.7381290323,65483.0766666667,62873.8,62888.3666666667
