Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2/12/2023 05:04,BTC/USD,21784.35,21784.35,21784.35,21784.35,0,0
2/12/2023 05:05,BTC/USD,21784.35,21784.54,21784.35,21784.54,2.05E-05,0.445711688
2/12/2023 05:06,BTC/USD,21784.54,21784.54,21784.54,21784.54,0,0
2/12/2023 05:07,BTC/USD,21784.54,21784.54,21782.61,21782.61,0.00306217,66.70205486
2/12/2023 05:08,BTC/USD,21782.61,21784.54,21782.61,21784.54,0.00048005,10.45766843
2/12/2023 05:09,BTC/USD,21784.54,21784.54,21784.23,21784.54,0.00799325,174.1292744
2/12/2023 05:10,BTC/USD,21784.54,21784.54,21784.54,21784.54,0.00041153,8.964991746
2/12/2023 05:11,BTC/USD,21784.54,21784.54,21784.54,21784.54,1.33E-05,0.289080846
2/12/2023 05:12,BTC/USD,21784.54,21784.54,21784.54,21784.54,0.004431,96.52729674
2/12/2023 05:13,BTC/USD,21784.54,21784.54,21784.12,21784.54,0.08703099,1895.930083
2/12/2023 05:14,BTC/USD,21784.54,21791.06,21784.54,21791.06,0.00456666,99.51236206
2/12/2023 05:15,BTC/USD,21791.06,21791.06,21784.35,21784.35,0.00559868,121.9636047
2/12/2023 05:16,BTC/USD,21784.35,21786.55,21784.35,21786.55,0.00011383,2.479962987
2/12/2023 05:17,BTC/USD,21786.55,21786.57,21786.49,21786.49,0.01320637,287.7204479
2/12/2023 05:18,BTC/USD,21786.49,21786.49,21779.04,21785.47,0.00438721,95.57743184
2/12/2023 05:19,BTC/USD,21785.47,21785.47,21785.47,21785.47,0,0
2/12/2023 05:20,BTC/USD,21785.47,21789.22,21785.47,21789.22,0.01153,251.2297066
2/12/2023 05:21,BTC/USD,21789.22,21799.09,21789.22,21796.91,0.00527301,114.9353244
2/12/2023 05:22,BTC/USD,21796.91,21797.74,21791.57,21791.57,0.00703652,153.3368181
2/12/2023 05:23,BTC/USD,21791.57,21798.84,21791.57,21798.84,0.00802154,174.860267
2/12/2023 05:24,BTC/USD,21798.84,21798.84,21798.84,21798.84,0,0
2/12/2023 05:25,BTC/USD,21798.84,21803.3,21798.84,21801.07,0.02306937,502.9369502
2/12/2023 05:26,BTC/USD,21801.07,21802.15,21801.07,21802.15,0.0089913,196.0296713
2/12/2023 05:27,BTC/USD,21802.15,21802.15,21802.15,21802.15,0,0
2/12/2023 05:28,BTC/USD,21802.15,21802.94,21797.81,21802.94,0.01451942,316.5660431
2/12/2023 05:29,BTC/USD,21802.94,21802.94,21802.94,21802.94,0,0
2/12/2023 05:30,BTC/USD,21802.94,21802.94,21802.94,21802.94,0,0
2/12/2023 05:31,BTC/USD,21802.94,21802.94,21802.94,21802.94,0,0
2/12/2023 05:32,BTC/USD,21802.94,21807.1,21802.94,21807.1,1.28E-05,0.278040525
2/12/2023 05:33,BTC/USD,21807.1,21807.1,21800.19,21800.19,0.02169306,472.9128297
2/12/2023 05:34,BTC/USD,21800.19,21806.28,21800.19,21805.45,0.0010828,23.61094126
2/12/2023 05:35,BTC/USD,21805.45,21805.45,21805.08,21805.08,0.0044268,96.52672814
2/12/2023 05:36,BTC/USD,21805.08,21805.08,21805.08,21805.08,0,0
2/12/2023 05:37,BTC/USD,21805.08,21807,21805.08,21807,0.0225579,491.9201253
2/12/2023 05:38,BTC/USD,21807,21807,21802,21802,0.00460078,100.3062056
2/12/2023 05:39,BTC/USD,21802,21802,21795.48,21795.48,0.030544,665.7211411
2/12/2023 05:40,BTC/USD,21795.48,21795.48,21795.48,21795.48,0,0
2/12/2023 05:41,BTC/USD,21795.48,21798.5,21795.48,21798.5,1.00E-05,0.217985
2/12/2023 05:42,BTC/USD,21798.5,21798.5,21792.61,21798.43,0.11372732,2479.077024
2/12/2023 05:43,BTC/USD,21798.43,21798.43,21798.43,21798.43,0,0
2/12/2023 05:44,BTC/USD,21798.43,21798.43,21798.43,21798.43,0,0
2/12/2023 05:45,BTC/USD,21798.43,21798.43,21798.43,21798.43,0,0
2/12/2023 05:46,BTC/USD,21798.43,21798.43,21798.43,21798.43,0,0
2/12/2023 05:47,BTC/USD,21798.43,21800.14,21798.43,21798.44,0.0114971,250.6188445
2/12/2023 05:48,BTC/USD,21798.44,21798.44,21798.44,21798.44,0,0
2/12/2023 05:49,BTC/USD,21798.44,21798.44,21798.44,21798.44,0,0
2/12/2023 05:50,BTC/USD,21798.44,21804.05,21798.44,21804.05,0.00442703,96.52718347
2/12/2023 05:51,BTC/USD,21804.05,21804.05,21804.05,21804.05,0,0
2/12/2023 05:52,BTC/USD,21804.05,21804.05,21804.05,21804.05,0,0
2/12/2023 05:53,BTC/USD,21804.05,21804.66,21804.05,21804.66,3.10E-05,0.67594446
2/12/2023 05:54,BTC/USD,21804.66,21804.66,21804.66,21804.66,0,0
2/12/2023 05:55,BTC/USD,21804.66,21804.66,21800.63,21800.63,0.00012598,2.746443367
2/12/2023 05:56,BTC/USD,21800.63,21804.66,21796.45,21803.14,0.00281283,61.32852629
2/12/2023 05:57,BTC/USD,21803.14,21804.66,21803.14,21804.66,7.69E-05,1.676996401
2/12/2023 05:58,BTC/USD,21804.66,21804.66,21804.66,21804.66,9.29E-05,2.025652914
2/12/2023 05:59,BTC/USD,21804.66,21804.66,21804.62,21804.62,0.00223241,48.67685173
2/12/2023 06:00,BTC/USD,21804.62,21804.66,21804.62,21804.66,1.62E-05,0.353453539
2/12/2023 06:01,BTC/USD,21804.66,21809.04,21801.9,21801.9,0.11084466,2416.624193
2/12/2023 06:02,BTC/USD,21801.9,21801.9,21801.9,21801.9,0,0
2/12/2023 06:03,BTC/USD,21801.9,21813.94,21801.9,21813.81,0.00696289,151.8871595
2/12/2023 06:04,BTC/USD,21813.81,21813.81,21813.81,21813.81,0,0
2/12/2023 06:05,BTC/USD,21813.81,21813.81,21806.14,21811.59,0.00114668,25.01091402
2/12/2023 06:06,BTC/USD,21811.59,21811.59,21811.41,21811.41,0.22469854,4900.991982
2/12/2023 06:07,BTC/USD,21811.41,21811.41,21811.18,21811.18,0.0156604,341.5718033
2/12/2023 06:08,BTC/USD,21811.18,21811.18,21806.51,21811.17,0.00976693,213.0281706
2/12/2023 06:09,BTC/USD,21811.17,21811.17,21811.17,21811.17,0,0
2/12/2023 06:10,BTC/USD,21811.17,21814.02,21811.17,21814.02,0.00898641,196.0297275
2/12/2023 06:11,BTC/USD,21814.02,21814.02,21814.02,21814.02,0,0
2/12/2023 06:12,BTC/USD,21814.02,21814.02,21814.02,21814.02,0,0
2/12/2023 06:13,BTC/USD,21814.02,21814.02,21813.1,21813.1,3.42E-05,0.746880544
2/12/2023 06:14,BTC/USD,21813.1,21813.1,21811.16,21811.16,0.00112566,24.55195037
2/12/2023 06:15,BTC/USD,21811.16,21811.16,21811.08,21811.09,0.02247018,490.0991183
2/12/2023 06:16,BTC/USD,21811.09,21812.3,21810.62,21810.62,0.00661562,144.2907739
2/12/2023 06:17,BTC/USD,21810.62,21810.62,21810.62,21810.62,0,0
2/12/2023 06:18,BTC/USD,21810.62,21813.72,21810.62,21813.72,0.00107239,23.39281519
2/12/2023 06:19,BTC/USD,21813.72,21813.72,21813.72,21813.72,0,0
2/12/2023 06:20,BTC/USD,21813.72,21813.72,21808.46,21808.46,0.00023052,5.027286199
2/12/2023 06:21,BTC/USD,21808.46,21813.96,21806.44,21813.96,0.02557785,557.9541968
2/12/2023 06:22,BTC/USD,21813.96,21813.96,21806,21806,0.00351,76.53906
2/12/2023 06:23,BTC/USD,21806,21813.04,21806,21813.04,0.00219002,47.77099386
2/12/2023 06:24,BTC/USD,21813.04,21813.04,21813.04,21813.04,0,0
2/12/2023 06:25,BTC/USD,21813.04,21813.04,21811.61,21811.61,0.00458441,99.993363
2/12/2023 06:26,BTC/USD,21811.61,21811.61,21806,21806,0.00961543,209.6740666
2/12/2023 06:27,BTC/USD,21806,21806,21806,21806,0,0
2/12/2023 06:28,BTC/USD,21806,21806,21806,21806,0,0
2/12/2023 06:29,BTC/USD,21806,21806,21806,21806,0,0
2/12/2023 06:30,BTC/USD,21806,21806,21804,21804,0.00045858,9.99887832
2/12/2023 06:31,BTC/USD,21804,21804,21804,21804,0,0
2/12/2023 06:32,BTC/USD,21804,21804,21804,21804,0,0
2/12/2023 06:33,BTC/USD,21804,21804,21804,21804,0,0
2/12/2023 06:34,BTC/USD,21804,21804,21804,21804,1.46E-05,0.31768428
2/12/2023 06:35,BTC/USD,21804,21804,21803.99,21803.99,2.42E-05,0.527438518
2/12/2023 06:36,BTC/USD,21803.99,21803.99,21803.99,21803.99,0,0
2/12/2023 06:37,BTC/USD,21803.99,21804,21803.99,21804,0.00102724,22.39794096
2/12/2023 06:38,BTC/USD,21804,21804,21804,21804,0.1416428,3088.379611
2/12/2023 06:39,BTC/USD,21804,21806,21804,21806,0.37729607,8227.318102
2/12/2023 06:40,BTC/USD,21806,21806,21806,21806,0,0
2/12/2023 06:41,BTC/USD,21806,21814.02,21806,21812.63,0.00158245,34.51739634
2/12/2023 06:42,BTC/USD,21812.63,21812.63,21812.63,21812.63,0,0
2/12/2023 06:43,BTC/USD,21812.63,21812.63,21812.63,21812.63,0,0
2/12/2023 06:44,BTC/USD,21812.63,21812.63,21812.63,21812.63,0,0
2/12/2023 06:45,BTC/USD,21812.63,21814.02,21812.63,21814.02,0.000573,12.49943346
2/12/2023 06:46,BTC/USD,21814.02,21814.02,21814.02,21814.02,0,0
2/12/2023 06:47,BTC/USD,21814.02,21814.02,21807.19,21807.19,3.54E-05,0.771538382
2/12/2023 06:48,BTC/USD,21807.19,21807.19,21807.19,21807.19,0,0
2/12/2023 06:49,BTC/USD,21807.19,21807.19,21807.19,21807.19,0,0
2/12/2023 06:50,BTC/USD,21807.19,21809.2,21807.19,21809.2,0.00552095,120.4075027
2/12/2023 06:51,BTC/USD,21809.2,21809.2,21809.2,21809.2,0,0
2/12/2023 06:52,BTC/USD,21809.2,21809.2,21809.2,21809.2,0,0
2/12/2023 06:53,BTC/USD,21809.2,21809.2,21807.83,21807.83,2.43E-05,0.529712191
2/12/2023 06:54,BTC/USD,21807.83,21811.93,21807.83,21811.93,4.70E-05,1.024724471
2/12/2023 06:55,BTC/USD,21811.93,21814.02,21810.89,21814.02,0.00728206,158.8510025
2/12/2023 06:56,BTC/USD,21814.02,21814.02,21814.02,21814.02,4.29E-05,0.935821458
2/12/2023 06:57,BTC/USD,21814.02,21814.02,21812.46,21814.02,8.45E-05,1.842412129
2/12/2023 06:58,BTC/USD,21814.02,21814.02,21814.02,21814.02,0.00028017,6.111633983
2/12/2023 06:59,BTC/USD,21814.02,21814.02,21814.02,21814.02,0,0
2/12/2023 07:00,BTC/USD,21814.02,21814.02,21813.73,21813.73,1.10E-05,0.239514755
2/12/2023 07:01,BTC/USD,21813.73,21814.02,21813.73,21814.02,0.05477439,1194.849639
2/12/2023 07:02,BTC/USD,21814.02,21814.02,21814.02,21814.02,0.01810625,394.9700996
2/12/2023 07:03,BTC/USD,21814.02,21814.02,21814.01,21814.01,0.04577274,998.4870081
2/12/2023 07:04,BTC/USD,21814.01,21814.01,21814.01,21814.01,1.43E-05,0.311504063
2/12/2023 07:05,BTC/USD,21814.01,21814.01,21814.01,21814.01,0,0
2/12/2023 07:06,BTC/USD,21814.01,21814.01,21814.01,21814.01,0,0
2/12/2023 07:07,BTC/USD,21814.01,21814.01,21814.01,21814.01,0,0
2/12/2023 07:08,BTC/USD,21814.01,21814.01,21813.98,21813.98,0.00025429,5.547076974
2/12/2023 07:09,BTC/USD,21813.98,21814.02,21813.98,21814.02,1.00E-05,0.2181402
2/12/2023 07:10,BTC/USD,21814.02,21814.02,21808.08,21808.08,0.00886344,193.2946086
2/12/2023 07:11,BTC/USD,21808.08,21814.02,21808.08,21814.02,0.00025745,5.616019449
2/12/2023 07:12,BTC/USD,21814.02,21814.02,21810.8,21813.96,0.00209205,45.63589502
2/12/2023 07:13,BTC/USD,21813.96,21813.97,21810.84,21810.84,0.03763122,820.7685184
2/12/2023 07:14,BTC/USD,21810.84,21813.11,21810.84,21813.11,0.02283889,498.1872198
2/12/2023 07:15,BTC/USD,21813.11,21813.11,21812.32,21812.32,1.39E-05,0.302973125
2/12/2023 07:16,BTC/USD,21812.32,21812.32,21812.32,21812.32,0,0
2/12/2023 07:17,BTC/USD,21812.32,21814.02,21812.32,21814.02,0.00173622,37.8739378
2/12/2023 07:18,BTC/USD,21814.02,21814.02,21814.02,21814.02,0.00218992,47.77095868
2/12/2023 07:19,BTC/USD,21814.02,21814.02,21814.02,21814.02,0,0
2/12/2023 07:20,BTC/USD,21814.02,21814.02,21814.02,21814.02,6.85E-05,1.49426037
2/12/2023 07:21,BTC/USD,21814.02,21814.02,21814.02,21814.02,0,0
2/12/2023 07:22,BTC/USD,21814.02,21814.02,21814.02,21814.02,0,0
2/12/2023 07:23,BTC/USD,21814.02,21814.02,21813.88,21814.01,0.00082196,17.93024366
2/12/2023 07:24,BTC/USD,21814.01,21814.01,21813.49,21813.49,0.00042129,9.189805202
2/12/2023 07:25,BTC/USD,21813.49,21813.49,21813.47,21813.47,0.00218998,47.77106303
2/12/2023 07:26,BTC/USD,21813.47,21813.47,21813.47,21813.47,0,0
2/12/2023 07:27,BTC/USD,21813.47,21813.47,21813.47,21813.47,0,0
2/12/2023 07:28,BTC/USD,21813.47,21813.47,21812.83,21813.47,0.10232563,2232.07706
2/12/2023 07:29,BTC/USD,21813.47,21813.47,21813.47,21813.47,0,0
2/12/2023 07:30,BTC/USD,21813.47,21813.47,21813.47,21813.47,0.00083434,18.19985056
2/12/2023 07:31,BTC/USD,21813.47,21813.47,21813.47,21813.47,0.00084433,18.41776713
2/12/2023 07:32,BTC/USD,21813.47,21813.47,21813.26,21813.26,4.17E-05,0.908522279
2/12/2023 07:33,BTC/USD,21813.26,21813.26,21807.16,21808.2,0.04578847,998.5641115
2/12/2023 07:34,BTC/USD,21808.2,21808.2,21808.2,21808.2,0,0
2/12/2023 07:35,BTC/USD,21808.2,21808.2,21807.39,21807.39,5.25E-05,1.144015679
2/12/2023 07:36,BTC/USD,21807.39,21807.39,21807.39,21807.39,0,0
2/12/2023 07:37,BTC/USD,21807.39,21807.39,21807.39,21807.39,0,0
2/12/2023 07:38,BTC/USD,21807.39,21807.39,21807.39,21807.39,0,0
2/12/2023 07:39,BTC/USD,21807.39,21808.15,21805.97,21807.03,0.00019343,4.218133813
2/12/2023 07:40,BTC/USD,21807.03,21807.03,21807.03,21807.03,0,0
2/12/2023 07:41,BTC/USD,21807.03,21809.98,21807.03,21809.98,2.14E-05,0.466733572
2/12/2023 07:42,BTC/USD,21809.98,21811.46,21809.98,21811.46,0.00305695,66.67654265
2/12/2023 07:43,BTC/USD,21811.46,21811.46,21809.92,21809.92,1.00E-05,0.218535398
2/12/2023 07:44,BTC/USD,21809.92,21809.92,21809.92,21809.92,0,0
2/12/2023 07:45,BTC/USD,21809.92,21809.99,21809.92,21809.99,0.00129314,28.20337047
2/12/2023 07:46,BTC/USD,21809.99,21809.99,21809.99,21809.99,0,0
2/12/2023 07:47,BTC/USD,21809.99,21809.99,21809.99,21809.99,4.61E-05,1.004786239
2/12/2023 07:48,BTC/USD,21809.99,21809.99,21809.99,21809.99,0,0
2/12/2023 07:49,BTC/USD,21809.99,21809.99,21809.96,21809.96,1.10E-05,0.239473361
2/12/2023 07:50,BTC/USD,21809.96,21810,21809.96,21810,5.55E-05,1.2098007
2/12/2023 07:51,BTC/USD,21810,21810,21809.99,21809.99,0.00461245,100.5974884
2/12/2023 07:52,BTC/USD,21809.99,21809.99,21809.99,21809.99,0,0
2/12/2023 07:53,BTC/USD,21809.99,21809.99,21809.54,21809.88,3.39E-05,0.738264438
2/12/2023 07:54,BTC/USD,21809.88,21809.99,21809.79,21809.79,5.31E-05,1.158099849
2/12/2023 07:55,BTC/USD,21809.79,21810,21807.88,21810,5.41E-05,1.1803572
2/12/2023 07:56,BTC/USD,21810,21810,21810,21810,1.06E-05,0.231186
2/12/2023 07:57,BTC/USD,21810,21810,21805.49,21805.5,0.00432122,94.22636271
2/12/2023 07:58,BTC/USD,21805.5,21809.84,21803.98,21803.98,0.01139924,248.548801
2/12/2023 07:59,BTC/USD,21803.98,21809.84,21803.98,21807.67,3.70E-05,0.806447637
2/12/2023 08:00,BTC/USD,21807.67,21807.67,21807.67,21807.67,0,0
2/12/2023 08:01,BTC/USD,21807.67,21807.67,21806.23,21806.23,0.00253878,55.3612206
2/12/2023 08:02,BTC/USD,21806.23,21809.55,21806.23,21809.55,1.50E-05,0.327797537
2/12/2023 08:03,BTC/USD,21809.55,21809.55,21804.77,21804.77,0.00016791,3.661238931
2/12/2023 08:04,BTC/USD,21804.77,21804.77,21804.77,21804.77,0,0
2/12/2023 08:05,BTC/USD,21804.77,21804.77,21804.77,21804.77,0,0
2/12/2023 08:06,BTC/USD,21804.77,21804.77,21804.77,21804.77,0,0
2/12/2023 08:07,BTC/USD,21804.77,21809.99,21804.77,21809.99,1.03E-05,0.224206697
2/12/2023 08:08,BTC/USD,21809.99,21809.99,21809.99,21809.99,1.27E-05,0.276768773
2/12/2023 08:09,BTC/USD,21809.99,21809.99,21809.99,21809.99,4.58E-05,0.999551842
2/12/2023 08:10,BTC/USD,21809.99,21810,21809.99,21810,1.29E-05,0.2820033
2/12/2023 08:11,BTC/USD,21810,21810,21809.99,21809.99,0.00096331,21.00978147
2/12/2023 08:12,BTC/USD,21809.99,21810,21809.99,21810,0.00022833,4.9798773
2/12/2023 08:13,BTC/USD,21810,21810,21810,21810,1.29E-05,0.2804766
2/12/2023 08:14,BTC/USD,21810,21810,21810,21810,0,0
2/12/2023 08:15,BTC/USD,21810,21810,21810,21810,0,0
2/12/2023 08:16,BTC/USD,21810,21814.02,21810,21814.02,0.00107238,23.39291877
2/12/2023 08:17,BTC/USD,21814.02,21814.02,21813.27,21814.02,0.00068489,14.94020416
2/12/2023 08:18,BTC/USD,21814.02,21814.02,21814.02,21814.02,0.00328466,71.65163893
2/12/2023 08:19,BTC/USD,21814.02,21814.02,21814.02,21814.02,1.99E-05,0.434535278
2/12/2023 08:20,BTC/USD,21814.02,21814.02,21814.02,21814.02,0,0
2/12/2023 08:21,BTC/USD,21814.02,21818.4,21814.02,21818.4,0.28889893,6303.312414
2/12/2023 08:22,BTC/USD,21818.4,21818.4,21818.4,21818.4,0,0
2/12/2023 08:23,BTC/USD,21818.4,21818.4,21810.11,21815.85,0.01626342,354.8003312
2/12/2023 08:24,BTC/USD,21815.85,21815.85,21815.85,21815.85,0,0
2/12/2023 08:25,BTC/USD,21815.85,21815.85,21815.85,21815.85,0,0
2/12/2023 08:26,BTC/USD,21815.85,21815.85,21815.85,21815.85,0,0
2/12/2023 08:27,BTC/USD,21815.85,21815.85,21815.85,21815.85,0,0
2/12/2023 08:28,BTC/USD,21815.85,21815.94,21815.85,21815.94,1.32E-05,0.286879611
2/12/2023 08:29,BTC/USD,21815.94,21815.94,21815.94,21815.94,0,0
2/12/2023 08:30,BTC/USD,21815.94,21815.94,21807.87,21815.38,0.04596575,1002.760303
2/12/2023 08:31,BTC/USD,21815.38,21815.38,21815.38,21815.38,0,0
2/12/2023 08:32,BTC/USD,21815.38,21815.38,21815.38,21815.38,0,0
2/12/2023 08:33,BTC/USD,21815.38,21815.38,21815.38,21815.38,0,0
2/12/2023 08:34,BTC/USD,21815.38,21815.38,21814.01,21814.01,1.17E-05,0.255005777
2/12/2023 08:35,BTC/USD,21814.01,21815.99,21814.01,21815.99,1.39E-05,0.302805941
2/12/2023 08:36,BTC/USD,21815.99,21815.99,21815.99,21815.99,1.21E-05,0.263537159
2/12/2023 08:37,BTC/USD,21815.99,21815.99,21815.99,21815.99,0.00141099,30.78214373
2/12/2023 08:38,BTC/USD,21815.99,21815.99,21815.99,21815.99,0.00465684,101.5935749
2/12/2023 08:39,BTC/USD,21815.99,21815.99,21815.99,21815.99,2.50E-05,0.54627239
2/12/2023 08:40,BTC/USD,21815.99,21815.99,21813.67,21815.99,0.01336261,291.5185661
2/12/2023 08:41,BTC/USD,21815.99,21815.99,21815.99,21815.99,0.00086065,18.77593179
2/12/2023 08:42,BTC/USD,21815.99,21815.99,21815.99,21815.99,0.02066,450.7183534
2/12/2023 08:43,BTC/USD,21815.99,21823.47,21815.99,21823.47,0.00036481,7.961420091
2/12/2023 08:44,BTC/USD,21823.47,21833.43,21823.47,21833.43,0.00770658,168.261075
2/12/2023 08:45,BTC/USD,21833.43,21854.3,21833.43,21854.3,0.00154124,33.68272133
2/12/2023 08:46,BTC/USD,21854.3,21854.3,21854.3,21854.3,0,0
2/12/2023 08:47,BTC/USD,21854.3,21854.3,21851.85,21851.85,3.18E-05,0.695762904
2/12/2023 08:48,BTC/USD,21851.85,21851.85,21851.85,21851.85,0,0
2/12/2023 08:49,BTC/USD,21851.85,21851.85,21839.96,21839.96,3.18E-05,0.695384326
2/12/2023 08:50,BTC/USD,21839.96,21839.96,21839.96,21839.96,0,0
2/12/2023 08:51,BTC/USD,21839.96,21839.96,21839.96,21839.96,0,0
2/12/2023 08:52,BTC/USD,21839.96,21839.96,21839.96,21839.96,0,0
2/12/2023 08:53,BTC/USD,21839.96,21839.96,21823.74,21823.74,1.35E-05,0.294184015
2/12/2023 08:54,BTC/USD,21823.74,21823.74,21819.28,21819.28,1.10E-05,0.240230273
2/12/2023 08:55,BTC/USD,21819.28,21819.28,21806.97,21814.33,6.88E-05,1.499735188
2/12/2023 08:56,BTC/USD,21814.33,21816,21809.92,21815.9,8.60E-05,1.876821877
2/12/2023 08:57,BTC/USD,21815.9,21815.9,21805.07,21811.98,8.75E-05,1.909202609
2/12/2023 08:58,BTC/USD,21811.98,21813.17,21811.98,21813.17,0.00688615,150.2087606
2/12/2023 08:59,BTC/USD,21813.17,21813.17,21813.17,21813.17,0,0
2/12/2023 09:00,BTC/USD,21813.17,21813.17,21812.62,21812.62,1.12E-05,0.243428839
2/12/2023 09:01,BTC/USD,21812.62,21812.62,21812.62,21812.62,0.00461058,100.5688295
2/12/2023 09:02,BTC/USD,21812.62,21814.73,21812.62,21814.73,0.00442486,96.52712619
2/12/2023 09:03,BTC/USD,21814.73,21814.73,21812.67,21812.67,4.24E-05,0.924420955
2/12/2023 09:04,BTC/USD,21812.67,21812.67,21812.67,21812.67,0,0
2/12/2023 09:05,BTC/USD,21812.67,21816.61,21812.67,21815.83,4.64E-05,1.011818195
2/12/2023 09:06,BTC/USD,21815.83,21818.29,21815.83,21817.89,0.01091604,238.16496
2/12/2023 09:07,BTC/USD,21817.89,21819.6,21817.89,21817.99,0.01043354,227.6388714
2/12/2023 09:08,BTC/USD,21817.99,21819.43,21817.99,21819.43,0.00309997,67.63957842
2/12/2023 09:09,BTC/USD,21819.43,21822.27,21819.43,21822.27,1.58E-05,0.343918975
2/12/2023 09:10,BTC/USD,21822.27,21822.27,21822.27,21822.27,0,0
2/12/2023 09:11,BTC/USD,21822.27,21827.53,21822.27,21827.53,0.00825427,180.1703261
2/12/2023 09:12,BTC/USD,21827.53,21827.53,21827.53,21827.53,0,0
2/12/2023 09:13,BTC/USD,21827.53,21827.53,21827.53,21827.53,0,0
2/12/2023 09:14,BTC/USD,21827.53,21840.41,21827.53,21840.41,2.59E-05,0.564574599
2/12/2023 09:15,BTC/USD,21840.41,21843.62,21840.41,21843.62,1.54E-05,0.335518003
2/12/2023 09:16,BTC/USD,21843.62,21843.62,21843.62,21843.62,0,0
2/12/2023 09:17,BTC/USD,21843.62,21843.62,21837.47,21837.47,0.14211595,3103.452795
2/12/2023 09:18,BTC/USD,21837.47,21845.21,21837.47,21845.21,0.0001749,3.820727229
2/12/2023 09:19,BTC/USD,21845.21,21845.21,21845.21,21845.21,0,0
2/12/2023 09:20,BTC/USD,21845.21,21845.21,21839.03,21843.25,0.02020977,441.4470586
2/12/2023 09:21,BTC/USD,21843.25,21843.25,21843.25,21843.25,0,0
2/12/2023 09:22,BTC/USD,21843.25,21844.7,21841.28,21844.7,0.04790947,1046.567999
2/12/2023 09:23,BTC/USD,21844.7,21875.1,21844.7,21875.1,0.0196412,429.6532141
2/12/2023 09:24,BTC/USD,21875.1,21875.1,21871.97,21871.97,0.00615443,134.6095083
2/12/2023 09:25,BTC/USD,21871.97,21871.97,21865.95,21865.95,1.02E-05,0.222158052
2/12/2023 09:26,BTC/USD,21865.95,21872.21,21865.95,21872.21,0.00172001,37.62041992
2/12/2023 09:27,BTC/USD,21872.21,21874.36,21872.21,21874.36,0.00306941,67.14137933
2/12/2023 09:28,BTC/USD,21874.36,21874.36,21874.36,21874.36,0,0
2/12/2023 09:29,BTC/USD,21874.36,21874.36,21874.36,21874.36,0,0
2/12/2023 09:30,BTC/USD,21874.36,21874.36,21870.16,21870.16,0.00703025,153.7526923
2/12/2023 09:31,BTC/USD,21870.16,21870.16,21863.28,21863.28,1.21E-05,0.264545688
2/12/2023 09:32,BTC/USD,21863.28,21863.28,21858.45,21858.45,0.00441601,96.52713378
2/12/2023 09:33,BTC/USD,21858.45,21866.83,21858.45,21866.83,1.00E-05,0.2186683
2/12/2023 09:34,BTC/USD,21866.83,21866.83,21861.88,21861.88,4.29E-05,0.937874652
2/12/2023 09:35,BTC/USD,21861.88,21861.88,21861.88,21861.88,0,0
2/12/2023 09:36,BTC/USD,21861.88,21861.88,21861.88,21861.88,0,0
2/12/2023 09:37,BTC/USD,21861.88,21861.88,21853.03,21853.03,2.16E-05,0.472462509
2/12/2023 09:38,BTC/USD,21853.03,21853.03,21853.03,21853.03,0,0
2/12/2023 09:39,BTC/USD,21853.03,21853.03,21853.03,21853.03,0,0
2/12/2023 09:40,BTC/USD,21853.03,21853.03,21853.03,21853.03,0,0
2/12/2023 09:41,BTC/USD,21853.03,21858.86,21853.03,21858.86,2.16E-05,0.472369965
2/12/2023 09:42,BTC/USD,21858.86,21858.86,21858.86,21858.86,0,0
2/12/2023 09:43,BTC/USD,21858.86,21858.86,21858.86,21858.86,0,0
2/12/2023 09:44,BTC/USD,21858.86,21860.3,21858,21860.3,4.57E-05,0.99901571
2/12/2023 09:45,BTC/USD,21860.3,21860.3,21860.3,21860.3,0,0
2/12/2023 09:46,BTC/USD,21860.3,21866.94,21860.3,21866.94,0.00551377,120.5692778
2/12/2023 09:47,BTC/USD,21866.94,21866.94,21866.94,21866.94,0,0
2/12/2023 09:48,BTC/USD,21866.94,21866.94,21866.94,21866.94,0,0
2/12/2023 09:49,BTC/USD,21866.94,21866.94,21861.13,21861.13,2.39E-05,0.521825173
2/12/2023 09:50,BTC/USD,21861.13,21861.13,21861.13,21861.13,0,0
2/12/2023 09:51,BTC/USD,21861.13,21899.96,21861.13,21899.96,0.01053152,230.6398667
2/12/2023 09:52,BTC/USD,21899.96,21899.96,21899.96,21899.96,0,0
2/12/2023 09:53,BTC/USD,21899.96,21944.68,21899.96,21944.68,2.45476873,53869.11425
2/12/2023 09:54,BTC/USD,21944.68,21944.68,21915.33,21928.19,0.13724726,3009.583994
2/12/2023 09:55,BTC/USD,21928.19,21928.19,21913.39,21913.39,3.48E-05,0.762585972
2/12/2023 09:56,BTC/USD,21913.39,21923.66,21913.39,21921.4,0.00015031,3.295005634
2/12/2023 09:57,BTC/USD,21921.4,21921.4,21911.32,21917.17,7.95E-05,1.741976672
2/12/2023 09:58,BTC/USD,21917.17,21917.17,21908.93,21912.6,0.0042799,93.78373674
2/12/2023 09:59,BTC/USD,21912.6,21916.91,21912.6,21916.32,6.50E-05,1.424122474
2/12/2023 10:00,BTC/USD,21916.32,21916.32,21913.8,21913.8,0.00011441,2.507157858
2/12/2023 10:01,BTC/USD,21913.8,21913.8,21909.04,21909.04,0.00282316,61.85272537
2/12/2023 10:02,BTC/USD,21909.04,21909.04,21909.04,21909.04,0,0
